customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
4057,68,16,3652.57,1,5,5,Cannot Lose Them
4058,57,10,3692.88,2,3,5,At Risk
4059,1,18,5171.42,5,5,5,Champions
4060,3,8,1642.7,5,2,1,Potential Loyalists
4061,9,9,2452.4300000000003,4,3,3,Potential Loyalists
4062,2,12,2774.73,5,4,4,Champions
4063,104,7,1457.3600000000001,1,1,1,Hibernating
4064,135,10,2738.44,1,3,3,At Risk
4065,6,10,2837.91,4,3,4,Potential Loyalists
4066,40,7,2159.14,2,1,2,Hibernating
4067,6,11,3282.22,4,4,4,Loyal Customers
4068,109,12,3085.43,1,4,4,At Risk
4069,1,12,2837.51,5,4,4,Champions
4070,27,13,2629.66,3,5,3,Loyal Customers
4071,9,5,1192.65,4,1,1,Promising
4072,6,11,2461.25,4,4,3,Loyal Customers
4073,21,14,2791.26,3,5,4,Loyal Customers
4074,8,10,3070.7,4,3,4,Potential Loyalists
4075,23,12,2755.24,3,4,3,Loyal Customers
4076,21,13,2936.31,3,5,4,Loyal Customers
4077,10,12,3447.17,4,4,5,Loyal Customers
4078,53,7,1247.8600000000001,2,1,1,Hibernating
4079,141,11,3053.35,1,4,4,At Risk
4080,17,7,1577.62,3,1,1,About to Sleep
4081,6,12,1935.21,4,4,2,Loyal Customers
4082,17,7,2346.06,3,1,3,About to Sleep
4083,52,5,1210.55,2,1,1,Hibernating
4084,106,5,911.89,1,1,1,Hibernating
4085,200,5,1104.15,1,1,1,Hibernating
4086,1,11,2811.72,5,4,4,Champions
4087,2,7,1979.92,5,1,2,New Customers
4088,79,17,3995.23,1,5,5,Cannot Lose Them
4089,97,10,2429.59,1,3,3,At Risk
4090,7,12,3404.97,4,4,5,Loyal Customers
4091,15,12,3242.24,3,4,4,Loyal Customers
4092,3,8,1849.31,5,2,2,Potential Loyalists
4093,24,12,2985.05,3,4,4,Loyal Customers
4094,21,13,3630.11,3,5,5,Loyal Customers
4095,161,10,2653.13,1,3,3,At Risk
4096,118,3,991.35,1,1,1,Hibernating
4097,3,17,4819.77,5,5,5,Champions
4098,81,10,2566.42,1,3,3,At Risk
4099,40,2,663.1700000000001,2,1,1,Hibernating
4100,10,15,3636.81,4,5,5,Loyal Customers
4101,60,5,1658.69,2,1,1,Hibernating
4102,46,7,1868.27,2,1,2,Hibernating
4103,23,7,1794.21,3,1,1,About to Sleep
4104,41,13,4642.85,2,5,5,Cannot Lose Them
4105,60,5,1490.02,2,1,1,Hibernating
4106,56,10,3022.27,2,3,4,At Risk
4107,15,11,2971.87,3,4,4,Loyal Customers
4108,21,7,1613.33,3,1,1,About to Sleep
4109,44,11,2464.14,2,4,3,At Risk
4110,9,10,2885.42,4,3,4,Potential Loyalists
4111,4,16,3368.8,5,5,5,Champions
4112,7,11,3485.99,4,4,5,Loyal Customers
4113,66,13,3683.89,1,5,5,Cannot Lose Them
4114,15,2,416.39,3,1,1,About to Sleep
4115,12,9,2418.08,4,3,3,Potential Loyalists
4116,50,9,2103.55,2,3,2,At Risk
4117,16,12,3764.08,3,4,5,Loyal Customers
4118,64,10,1948.6100000000001,1,3,2,At Risk
4119,15,11,3075.42,3,4,4,Loyal Customers
4120,13,18,4622.34,4,5,5,Loyal Customers
4121,15,8,2339.25,3,2,3,About to Sleep
4122,34,7,1576.07,2,1,1,Hibernating
4123,4,10,3254.9900000000002,5,3,4,Potential Loyalists
4124,2,6,1695.8799999999999,5,1,1,New Customers
4125,47,9,2494.1499999999996,2,3,3,At Risk
4126,22,11,2786.8199999999997,3,4,4,Loyal Customers
4127,18,10,2054.7,3,3,2,Need Attention
4128,21,10,2668.9,3,3,3,Need Attention
4129,43,7,2142.03,2,1,2,Hibernating
4130,41,4,1303.9,2,1,1,Hibernating
4131,1,9,2874.54,5,3,4,Potential Loyalists
4132,4,9,2366.42,5,3,3,Potential Loyalists
4133,182,5,919.15,1,1,1,Hibernating
4134,65,10,2640.07,1,3,3,At Risk
4135,11,9,2588.5,4,3,3,Potential Loyalists
4136,1,6,1241.16,5,1,1,New Customers
4137,31,6,1561.14,2,1,1,Hibernating
4138,1,11,2112.96,5,4,2,Champions
4139,32,6,1073.76,2,1,1,Hibernating
4140,33,9,2475.8,2,3,3,At Risk
4141,3,10,1682.26,5,3,1,Potential Loyalists
4142,34,9,2044.3899999999999,2,3,2,At Risk
4143,58,10,2421.99,2,3,3,At Risk
4144,2,9,1969.65,5,3,2,Potential Loyalists
4145,30,11,2144.69,2,4,2,At Risk
4146,32,10,2628.23,2,3,3,At Risk
4147,23,9,1830.15,3,3,2,Need Attention
4148,28,12,2795.91,3,4,4,Loyal Customers
4149,24,9,2315.13,3,3,3,Need Attention
4150,38,14,3494.29,2,5,5,Cannot Lose Them
4151,11,11,3440.21,4,4,5,Loyal Customers
4152,36,10,2792.62,2,3,4,At Risk
4153,9,17,3364.58,4,5,5,Loyal Customers
4154,15,12,3453.86,3,4,5,Loyal Customers
4155,2,9,2163.61,5,3,2,Potential Loyalists
4156,39,10,2681.3,2,3,3,At Risk
4157,1,13,3171.66,5,5,4,Champions
4158,2,12,2807.24,5,4,4,Champions
4159,33,5,1786.65,2,1,1,Hibernating
4160,17,9,2594.61,3,3,3,Need Attention
4161,20,13,3547.17,3,5,5,Loyal Customers
4162,51,9,2068.4,2,3,2,At Risk
4163,3,7,2853.52,5,1,4,New Customers
4164,20,12,3743.74,3,4,5,Loyal Customers
4165,5,13,2926.29,5,5,4,Champions
4166,12,8,1969.7,4,2,2,Potential Loyalists
4167,31,7,1890.68,2,1,2,Hibernating
4168,6,13,3523.4,4,5,5,Loyal Customers
4169,34,10,2430.36,2,3,3,At Risk
4170,119,4,969.12,1,1,1,Hibernating
4171,17,12,2896.65,3,4,4,Loyal Customers
4172,11,11,3191.42,4,4,4,Loyal Customers
4173,3,12,2605.52,5,4,3,Champions
4174,80,9,3044.68,1,3,4,At Risk
4175,43,12,3576.86,2,4,5,At Risk
4176,15,14,3975.52,3,5,5,Loyal Customers
4177,24,12,2431.2400000000002,3,4,3,Loyal Customers
4178,98,11,2354.34,1,4,3,At Risk
4179,270,10,3095.26,1,3,4,At Risk
4180,14,7,1344.98,4,1,1,Promising
4181,44,5,912.54,2,1,1,Hibernating
4182,6,11,3692.03,4,4,5,Loyal Customers
4183,1,13,3798.44,5,5,5,Champions
4184,15,8,2125.0299999999997,3,2,2,About to Sleep
4185,1,11,2365.46,5,4,3,Champions
4186,22,8,2389.75,3,2,3,About to Sleep
4187,4,16,4247.34,5,5,5,Champions
4188,8,12,3771.6,4,4,5,Loyal Customers
4189,6,11,3220.26,4,4,4,Loyal Customers
4190,1,15,4751.98,5,5,5,Champions
4191,5,13,2913.87,5,5,4,Champions
4192,26,12,3840.2799999999997,3,4,5,Loyal Customers
4193,135,9,2636.8,1,3,3,At Risk
4194,18,13,2721.91,3,5,3,Loyal Customers
4195,30,11,2929.4700000000003,2,4,4,At Risk
4196,124,6,1338.41,1,1,1,Hibernating
4197,19,14,4402.66,3,5,5,Loyal Customers
4198,69,7,1894.22,1,1,2,Hibernating
4199,3,14,3905.37,5,5,5,Champions
4200,11,10,2466.71,4,3,3,Potential Loyalists
4201,33,10,2723.54,2,3,3,At Risk
4202,328,7,1990.33,1,1,2,Hibernating
4203,12,7,2841.5299999999997,4,1,4,Promising
4204,151,9,2962.98,1,3,4,At Risk
4205,7,11,3129.6,4,4,4,Loyal Customers
4206,75,9,2614.58,1,3,3,At Risk
4207,62,7,1875.28,1,1,2,Hibernating
4208,17,15,4319.29,3,5,5,Loyal Customers
4209,49,8,1704.15,2,2,1,Hibernating
4210,7,9,2226.27,4,3,2,Potential Loyalists
4211,3,8,2471.16,5,2,3,Potential Loyalists
4212,2,6,1713.8300000000002,5,1,1,New Customers
4213,3,12,3068.48,5,4,4,Champions
4214,3,14,3788.54,5,5,5,Champions
4215,24,12,3698.08,3,4,5,Loyal Customers
4216,55,10,1893.5,2,3,2,At Risk
4217,32,8,1793.6100000000001,2,2,1,Hibernating
4218,78,14,3259.0,1,5,4,Cannot Lose Them
4219,13,11,3059.02,4,4,4,Loyal Customers
4220,1,13,4290.21,5,5,5,Champions
4221,1,8,2102.01,5,2,2,Potential Loyalists
4222,23,8,2495.4700000000003,3,2,3,About to Sleep
4223,58,8,2387.09,2,2,3,Hibernating
4224,1,7,1886.86,5,1,2,New Customers
4225,42,11,3100.76,2,4,4,At Risk
4226,16,7,1606.35,3,1,1,About to Sleep
4227,99,21,5710.72,1,5,5,Cannot Lose Them
4228,2,10,2514.09,5,3,3,Potential Loyalists
4229,5,11,2284.8,5,4,2,Champions
4230,54,6,1758.83,2,1,1,Hibernating
4231,120,9,2829.73,1,3,4,At Risk
4232,26,11,2380.15,3,4,3,Loyal Customers
4233,8,13,2779.12,4,5,4,Loyal Customers
4234,92,10,2252.4900000000002,1,3,2,At Risk
4235,32,7,1945.06,2,1,2,Hibernating
4236,2,10,3063.79,5,3,4,Potential Loyalists
4237,77,8,2012.7299999999998,1,2,2,Hibernating
4238,8,5,819.9,4,1,1,Promising
4239,17,7,2185.95,3,1,2,About to Sleep
4240,1,12,3812.0,5,4,5,Champions
4241,23,9,2539.36,3,3,3,Need Attention
4242,7,9,2672.96,4,3,3,Potential Loyalists
4243,6,10,2739.64,4,3,3,Potential Loyalists
4244,60,10,3234.52,2,3,4,At Risk
4245,250,4,965.46,1,1,1,Hibernating
4246,107,11,3009.64,1,4,4,At Risk
4247,9,10,3175.29,4,3,4,Potential Loyalists
4248,56,6,1578.8400000000001,2,1,1,Hibernating
4249,35,12,2650.39,2,4,3,At Risk
4250,77,4,1658.72,1,1,1,Hibernating
4251,89,10,1834.53,1,3,2,At Risk
4252,50,8,1878.8500000000001,2,2,2,Hibernating
4253,20,10,3026.05,3,3,4,Need Attention
4254,37,8,2533.93,2,2,3,Hibernating
4255,2,9,2402.4900000000002,5,3,3,Potential Loyalists
4256,82,7,2440.5,1,1,3,Hibernating
4257,115,16,4211.88,1,5,5,Cannot Lose Them
4258,127,10,2284.34,1,3,2,At Risk
4259,10,8,2339.54,4,2,3,Potential Loyalists
4260,57,11,3123.5099999999998,2,4,4,At Risk
4261,38,12,3077.73,2,4,4,At Risk
4262,2,7,1329.6599999999999,5,1,1,New Customers
4263,1,9,2493.86,5,3,3,Potential Loyalists
4264,18,8,2054.5,3,2,2,About to Sleep
4265,5,9,2826.89,5,3,4,Potential Loyalists
4266,9,11,3511.02,4,4,5,Loyal Customers
4267,16,13,3102.86,3,5,4,Loyal Customers
4268,34,15,4334.49,2,5,5,Cannot Lose Them
4269,200,6,1913.4299999999998,1,1,2,Hibernating
4270,7,15,3441.78,4,5,5,Loyal Customers
4271,61,15,4917.29,1,5,5,Cannot Lose Them
4272,1,10,2726.83,5,3,3,Potential Loyalists
4273,8,14,3442.03,4,5,5,Loyal Customers
4274,41,15,2985.48,2,5,4,Cannot Lose Them
4275,2,10,2813.18,5,3,4,Potential Loyalists
4276,1,11,2919.71,5,4,4,Champions
4277,284,13,3153.12,1,5,4,Cannot Lose Them
4278,14,7,1594.31,4,1,1,Promising
4279,27,8,1398.71,3,2,1,About to Sleep
4280,5,14,3790.23,5,5,5,Champions
4281,5,12,3070.27,5,4,4,Champions
4282,18,11,3247.62,3,4,4,Loyal Customers
4283,15,7,1940.94,3,1,2,About to Sleep
4284,10,15,3008.94,4,5,4,Loyal Customers
4285,15,9,1719.09,3,3,1,Need Attention
4286,31,7,1880.24,2,1,2,Hibernating
4287,31,7,1247.38,2,1,1,Hibernating
4288,2,12,2266.81,5,4,2,Champions
4289,17,11,3424.0099999999998,3,4,5,Loyal Customers
4290,46,9,2661.18,2,3,3,At Risk
4291,3,13,3532.55,5,5,5,Champions
4292,32,10,2262.69,2,3,2,At Risk
4293,22,14,3187.12,3,5,4,Loyal Customers
4294,11,10,1495.65,4,3,1,Potential Loyalists
4295,3,13,3566.44,5,5,5,Champions
4296,68,12,2880.05,1,4,4,At Risk
4297,2,11,2523.2,5,4,3,Champions
4298,10,10,2098.14,4,3,2,Potential Loyalists
4299,1,10,2554.9900000000002,5,3,3,Potential Loyalists
4300,105,9,1855.49,1,3,2,At Risk
4301,15,14,2933.87,3,5,4,Loyal Customers
4302,66,8,1641.16,1,2,1,Hibernating
4303,3,14,4195.15,5,5,5,Champions
4304,1,17,5298.84,5,5,5,Champions
4305,61,6,2200.44,1,1,2,Hibernating
4306,14,10,2481.15,4,3,3,Potential Loyalists
4307,11,15,2799.47,4,5,4,Loyal Customers
4308,1,10,3036.2200000000003,5,3,4,Potential Loyalists
4309,29,7,2542.2,3,1,3,About to Sleep
4310,2,15,3495.04,5,5,5,Champions
4311,47,11,2218.35,2,4,2,At Risk
4312,24,12,2746.59,3,4,3,Loyal Customers
4313,1,11,3041.77,5,4,4,Champions
4314,17,8,1949.4099999999999,3,2,2,About to Sleep
4315,10,8,1993.3899999999999,4,2,2,Potential Loyalists
4316,89,6,2081.96,1,1,2,Hibernating
4317,27,8,2588.93,3,2,3,About to Sleep
4318,22,7,1396.54,3,1,1,About to Sleep
4319,52,17,3471.27,2,5,5,Cannot Lose Them
4320,69,9,2467.9,1,3,3,At Risk
4321,8,7,1772.61,4,1,1,Promising
4322,46,13,3373.54,2,5,5,Cannot Lose Them
4323,17,8,2494.49,3,2,3,About to Sleep
4324,9,16,3120.04,4,5,4,Loyal Customers
4325,86,7,1839.76,1,1,2,Hibernating
4326,58,6,943.16,2,1,1,Hibernating
4327,4,15,4368.46,5,5,5,Champions
4328,11,14,3250.98,4,5,4,Loyal Customers
4329,3,13,2826.65,5,5,4,Champions
4330,6,9,2097.83,4,3,2,Potential Loyalists
4331,29,8,1891.1100000000001,3,2,2,About to Sleep
4332,37,9,1869.93,2,3,2,At Risk
4333,32,11,3404.91,2,4,5,At Risk
4334,4,8,2500.48,5,2,3,Potential Loyalists
4335,6,5,1695.37,4,1,1,Promising
4336,14,8,1911.96,4,2,2,Potential Loyalists
4337,1,8,2165.43,5,2,2,Potential Loyalists
4338,65,11,3454.73,1,4,5,At Risk
4339,17,11,3232.17,3,4,4,Loyal Customers
4340,19,11,2384.58,3,4,3,Loyal Customers
4341,56,12,2118.51,2,4,2,At Risk
4342,8,9,2155.49,4,3,2,Potential Loyalists
4343,64,7,1846.58,1,1,2,Hibernating
4344,1,6,980.01,5,1,1,New Customers
4345,1,11,2870.91,5,4,4,Champions
4346,50,8,2081.15,2,2,2,Hibernating
4347,200,8,2159.79,1,2,2,Hibernating
4348,14,7,1340.6,4,1,1,Promising
4349,135,12,3414.85,1,4,5,At Risk
4350,67,13,2705.56,1,5,3,Cannot Lose Them
4351,10,14,3225.74,4,5,4,Loyal Customers
4352,3,2,829.31,5,1,1,New Customers
4353,1,8,2038.0900000000001,5,2,2,Potential Loyalists
4354,2,5,1141.09,5,1,1,New Customers
4355,16,15,5001.69,3,5,5,Loyal Customers
4356,2,14,3159.23,5,5,4,Champions
4357,6,7,1816.8899999999999,4,1,2,Promising
4358,12,16,3517.24,4,5,5,Loyal Customers
4359,7,16,3741.07,4,5,5,Loyal Customers
4360,12,14,4807.2,4,5,5,Loyal Customers
4361,1,12,3108.79,5,4,4,Champions
4362,4,8,1732.83,5,2,1,Potential Loyalists
4363,25,7,2539.21,3,1,3,About to Sleep
4364,112,7,2219.7799999999997,1,1,2,Hibernating
4365,36,9,1907.18,2,3,2,At Risk
4366,77,10,2615.58,1,3,3,At Risk
4367,11,7,2740.7,4,1,3,Promising
4368,12,11,2855.27,4,4,4,Loyal Customers
4369,24,11,3128.16,3,4,4,Loyal Customers
4370,11,16,3946.45,4,5,5,Loyal Customers
4371,24,7,1524.95,3,1,1,About to Sleep
4372,139,11,2778.39,1,4,4,At Risk
4373,3,15,2321.19,5,5,3,Champions
4374,4,11,3079.17,5,4,4,Champions
4375,27,12,3816.82,3,4,5,Loyal Customers
4376,14,9,2742.4700000000003,4,3,3,Potential Loyalists
4377,50,16,4008.68,2,5,5,Cannot Lose Them
4378,1,7,1628.77,5,1,1,New Customers
4379,24,16,3814.69,3,5,5,Loyal Customers
4380,8,3,999.5699999999999,4,1,1,Promising
4381,5,11,3044.2799999999997,5,4,4,Champions
4382,31,14,3787.2,2,5,5,Cannot Lose Them
4383,9,14,2922.63,4,5,4,Loyal Customers
4384,3,13,2716.71,5,5,3,Champions
4385,6,8,2884.04,4,2,4,Potential Loyalists
4386,56,9,2105.82,2,3,2,At Risk
4387,49,14,2869.53,2,5,4,Cannot Lose Them
4388,4,11,2216.04,5,4,2,Champions
4389,25,9,2135.75,3,3,2,Need Attention
4390,2,8,1991.01,5,2,2,Potential Loyalists
4391,46,6,2442.96,2,1,3,Hibernating
4392,20,12,3119.19,3,4,4,Loyal Customers
4393,3,7,1852.38,5,1,2,New Customers
4394,23,8,1850.79,3,2,2,About to Sleep
4395,28,9,2679.78,3,3,3,Need Attention
4396,11,5,756.35,4,1,1,Promising
4397,120,13,3581.75,1,5,5,Cannot Lose Them
4398,77,16,4094.92,1,5,5,Cannot Lose Them
4399,18,12,2579.93,3,4,3,Loyal Customers
4400,26,8,1977.99,3,2,2,About to Sleep
4401,40,8,1815.02,2,2,2,Hibernating
4402,47,4,648.71,2,1,1,Hibernating
4403,10,10,2408.94,4,3,3,Potential Loyalists
4404,32,8,2217.75,2,2,2,Hibernating
4405,6,10,2734.73,4,3,3,Potential Loyalists
4406,129,10,2644.82,1,3,3,At Risk
4407,4,5,845.5500000000001,5,1,1,New Customers
4408,6,8,1843.03,4,2,2,Potential Loyalists
4409,291,6,1302.73,1,1,1,Hibernating
4410,73,6,1669.3,1,1,1,Hibernating
4411,144,8,2166.84,1,2,2,Hibernating
4412,1,9,1648.22,5,3,1,Potential Loyalists
4413,74,9,2474.46,1,3,3,At Risk
4414,1,12,2505.61,5,4,3,Champions
4415,9,9,2426.89,4,3,3,Potential Loyalists
4416,167,8,2441.8,1,2,3,Hibernating
4417,5,12,3300.58,5,4,4,Champions
4418,6,15,3575.96,4,5,5,Loyal Customers
4419,42,7,2119.63,2,1,2,Hibernating
4420,92,9,2406.2200000000003,1,3,3,At Risk
4421,93,12,2815.98,1,4,4,At Risk
4422,6,11,2943.35,4,4,4,Loyal Customers
4423,16,11,2873.44,3,4,4,Loyal Customers
4424,39,4,909.19,2,1,1,Hibernating
4425,20,9,1975.8700000000001,3,3,2,Need Attention
4426,9,10,2842.45,4,3,4,Potential Loyalists
4427,29,13,2957.08,3,5,4,Loyal Customers
4428,17,13,3421.45,3,5,5,Loyal Customers
4429,7,14,3675.23,4,5,5,Loyal Customers
4430,1,10,1708.67,5,3,1,Potential Loyalists
4431,11,17,5121.57,4,5,5,Loyal Customers
4432,26,17,3447.2,3,5,5,Loyal Customers
4433,10,19,3267.51,4,5,4,Loyal Customers
4434,11,7,1628.83,4,1,1,Promising
4435,214,8,1843.2,1,2,2,Hibernating
4436,60,11,3078.33,2,4,4,At Risk
4437,15,14,4063.22,3,5,5,Loyal Customers
4438,19,8,2177.14,3,2,2,About to Sleep
4439,27,12,2694.75,3,4,3,Loyal Customers
4440,13,10,2546.7,4,3,3,Potential Loyalists
4441,2,11,2162.54,5,4,2,Champions
4442,1,11,2582.65,5,4,3,Champions
4443,16,5,1432.5,3,1,1,About to Sleep
4444,7,14,3811.37,4,5,5,Loyal Customers
4445,34,11,1915.8899999999999,2,4,2,At Risk
4446,110,10,2426.36,1,3,3,At Risk
4447,105,5,1584.3400000000001,1,1,1,Hibernating
4448,7,8,2185.6,4,2,2,Potential Loyalists
4449,125,8,2157.72,1,2,2,Hibernating
4450,19,7,1432.0,3,1,1,About to Sleep
4451,13,10,2569.1,4,3,3,Potential Loyalists
4452,46,8,1296.67,2,2,1,Hibernating
4453,63,9,2156.0099999999998,1,3,2,At Risk
4454,103,9,2115.31,1,3,2,At Risk
4455,3,8,2185.34,5,2,2,Potential Loyalists
4456,53,9,2287.95,2,3,2,At Risk
4457,51,8,1560.55,2,2,1,Hibernating
4458,73,6,1606.23,1,1,1,Hibernating
4459,2,13,3892.7400000000002,5,5,5,Champions
4460,1,7,1836.0,5,1,2,New Customers
4461,4,8,2165.7799999999997,5,2,2,Potential Loyalists
4462,4,11,3499.4,5,4,5,Champions
4463,24,12,2947.1800000000003,3,4,4,Loyal Customers
4464,11,10,3473.9,4,3,5,Potential Loyalists
4465,3,14,3555.29,5,5,5,Champions
4466,47,14,3347.77,2,5,5,Cannot Lose Them
4467,10,12,3119.4,4,4,4,Loyal Customers
4468,126,6,1492.34,1,1,1,Hibernating
4469,17,14,3326.49,3,5,4,Loyal Customers
4470,49,12,3104.25,2,4,4,At Risk
4471,1,9,2568.49,5,3,3,Potential Loyalists
4472,3,7,2266.07,5,1,2,New Customers
4473,40,11,2440.86,2,4,3,At Risk
4474,6,8,2365.37,4,2,3,Potential Loyalists
4475,88,15,3641.91,1,5,5,Cannot Lose Them
4476,35,13,3574.5,2,5,5,Cannot Lose Them
4477,37,8,2110.1,2,2,2,Hibernating
4478,61,15,4331.92,1,5,5,Cannot Lose Them
4479,99,5,1590.57,1,1,1,Hibernating
4480,62,8,1571.7,1,2,1,Hibernating
4481,20,10,2047.75,3,3,2,Need Attention
4482,1,9,2656.08,5,3,3,Potential Loyalists
4483,248,4,976.17,1,1,1,Hibernating
4484,6,10,3199.74,4,3,4,Potential Loyalists
4485,14,9,1592.65,4,3,1,Potential Loyalists
4486,2,11,2968.98,5,4,4,Champions
4487,6,6,1706.3400000000001,4,1,1,Promising
4488,42,9,2411.03,2,3,3,At Risk
4489,18,4,884.4399999999999,3,1,1,About to Sleep
4490,12,17,4010.81,4,5,5,Loyal Customers
4491,9,10,2402.92,4,3,3,Potential Loyalists
4492,82,6,1010.35,1,1,1,Hibernating
4493,4,14,3458.55,5,5,5,Champions
4494,15,11,3149.66,3,4,4,Loyal Customers
4495,13,10,2461.69,4,3,3,Potential Loyalists
4496,1,5,1364.53,5,1,1,New Customers
4497,16,8,1833.53,3,2,2,About to Sleep
4498,37,12,3304.1,2,4,4,At Risk
4499,26,15,3993.44,3,5,5,Loyal Customers
4500,113,8,1819.17,1,2,2,Hibernating
4501,14,10,2671.8199999999997,4,3,3,Potential Loyalists
4502,77,11,2719.0,1,4,3,At Risk
4503,1,14,3329.92,5,5,4,Champions
4504,3,13,4086.92,5,5,5,Champions
4505,35,6,2107.69,2,1,2,Hibernating
4506,109,7,2426.48,1,1,3,Hibernating
4507,7,13,2792.22,4,5,4,Loyal Customers
4508,70,12,3100.02,1,4,4,At Risk
4509,15,9,2393.56,3,3,3,Need Attention
4510,18,11,2354.37,3,4,3,Loyal Customers
4511,37,15,3832.89,2,5,5,Cannot Lose Them
4512,1,10,3554.19,5,3,5,Potential Loyalists
4513,5,10,2174.5,5,3,2,Potential Loyalists
4514,32,7,1227.25,2,1,1,Hibernating
4515,3,11,2622.7,5,4,3,Champions
4516,14,12,2539.24,4,4,3,Loyal Customers
4517,10,6,2304.8,4,1,3,Promising
4518,19,12,3239.0,3,4,4,Loyal Customers
4519,4,10,1716.3500000000001,5,3,1,Potential Loyalists
4520,24,9,2598.92,3,3,3,Need Attention
4521,15,13,3027.99,3,5,4,Loyal Customers
4522,4,5,975.56,5,1,1,New Customers
4523,8,10,2719.25,4,3,3,Potential Loyalists
4524,63,9,2815.38,1,3,4,At Risk
4525,84,6,1579.06,1,1,1,Hibernating
4526,55,9,2339.16,2,3,3,At Risk
4527,14,13,3712.9,4,5,5,Loyal Customers
4528,2,10,4075.71,5,3,5,Potential Loyalists
4529,8,17,3876.17,4,5,5,Loyal Customers
4530,292,4,1051.2,1,1,1,Hibernating
4531,17,13,3619.48,3,5,5,Loyal Customers
4532,26,9,2343.81,3,3,3,Need Attention
4533,10,14,3482.55,4,5,5,Loyal Customers
4534,3,11,3493.8,5,4,5,Champions
4535,73,8,2128.66,1,2,2,Hibernating
4536,29,10,2497.7799999999997,3,3,3,Need Attention
4537,125,14,3482.0,1,5,5,Cannot Lose Them
4538,1,9,2170.48,5,3,2,Potential Loyalists
4539,59,10,2699.98,2,3,3,At Risk
4540,2,17,3943.9,5,5,5,Champions
4541,30,12,3018.95,2,4,4,At Risk
4542,4,11,2715.02,5,4,3,Champions
4543,69,9,2158.54,1,3,2,At Risk
4544,52,8,2024.4,2,2,2,Hibernating
4545,219,6,1719.73,1,1,1,Hibernating
4546,2,14,3210.93,5,5,4,Champions
4547,229,7,2583.42,1,1,3,Hibernating
4548,87,6,1728.95,1,1,1,Hibernating
4549,1,10,2211.63,5,3,2,Potential Loyalists
4550,3,5,1448.58,5,1,1,New Customers
4551,63,10,2970.75,1,3,4,At Risk
4552,91,7,1754.57,1,1,1,Hibernating
4553,1,14,4506.25,5,5,5,Champions
4554,1,7,1836.99,5,1,2,New Customers
4555,13,16,4412.92,4,5,5,Loyal Customers
4556,85,4,1247.35,1,1,1,Hibernating
4557,13,9,2618.09,4,3,3,Potential Loyalists
4558,18,11,3117.0,3,4,4,Loyal Customers
4559,41,9,1893.45,2,3,2,At Risk
4560,12,14,3618.59,4,5,5,Loyal Customers
4561,28,9,1889.04,3,3,2,Need Attention
4562,170,9,2285.51,1,3,2,At Risk
4563,206,5,2030.84,1,1,2,Hibernating
4564,20,14,3573.2,3,5,5,Loyal Customers
4565,78,14,3504.39,1,5,5,Cannot Lose Them
4566,5,10,2577.6,5,3,3,Potential Loyalists
4567,184,9,3514.73,1,3,5,At Risk
4568,3,7,2056.62,5,1,2,New Customers
4569,35,9,2132.15,2,3,2,At Risk
4570,67,8,2272.49,1,2,2,Hibernating
4571,3,12,3330.5299999999997,5,4,4,Champions
4572,3,12,3697.88,5,4,5,Champions
4573,57,5,1457.9,2,1,1,Hibernating
4574,60,6,1989.72,2,1,2,Hibernating
4575,11,12,2399.22,4,4,3,Loyal Customers
4576,80,12,3395.46,1,4,5,At Risk
4577,9,14,3587.96,4,5,5,Loyal Customers
4578,2,10,2586.62,5,3,3,Potential Loyalists
4579,27,8,2033.53,3,2,2,About to Sleep
4580,4,10,2374.4,5,3,3,Potential Loyalists
4581,39,9,2808.66,2,3,4,At Risk
4582,14,15,5017.75,4,5,5,Loyal Customers
4583,5,10,2875.6400000000003,5,3,4,Potential Loyalists
4584,33,14,3379.16,2,5,5,Cannot Lose Them
4585,38,10,2820.61,2,3,4,At Risk
4586,4,8,2253.72,5,2,2,Potential Loyalists
4587,30,12,3613.25,2,4,5,At Risk
4588,22,10,2463.17,3,3,3,Need Attention
4589,2,12,3067.81,5,4,4,Champions
4590,6,10,2689.96,4,3,3,Potential Loyalists
4591,15,2,750.77,3,1,1,About to Sleep
4592,4,13,3789.8,5,5,5,Champions
4593,10,8,2484.41,4,2,3,Potential Loyalists
4594,4,10,2643.86,5,3,3,Potential Loyalists
4595,66,15,3870.69,1,5,5,Cannot Lose Them
4596,42,15,3353.95,2,5,5,Cannot Lose Them
4597,164,9,2344.98,1,3,3,At Risk
4598,24,7,1582.21,3,1,1,About to Sleep
4599,36,16,4411.67,2,5,5,Cannot Lose Them
4600,14,8,1703.04,4,2,1,Potential Loyalists
4601,37,9,2378.73,2,3,3,At Risk
4602,32,9,3197.98,2,3,4,At Risk
4603,3,11,2415.58,5,4,3,Champions
4604,1,11,2849.02,5,4,4,Champions
4605,36,7,1476.57,2,1,1,Hibernating
4606,4,13,3219.29,5,5,4,Champions
4607,22,13,2946.4700000000003,3,5,4,Loyal Customers
4608,6,6,1401.52,4,1,1,Promising
4609,10,11,2439.59,4,4,3,Loyal Customers
4610,1,19,4707.05,5,5,5,Champions
4611,10,13,3059.61,4,5,4,Loyal Customers
4612,1,19,5255.22,5,5,5,Champions
4613,56,15,3605.77,2,5,5,Cannot Lose Them
4614,5,9,1683.62,5,3,1,Potential Loyalists
